Universitas,Program,Tahun,Penerimaan,Program_Studi,UKT-1,UKT-2,UKT-3,UKT-4,UKT-5,UKT-6,UKT-7,UKT-8,UKT-9,UKT-10,UKT-11
UNNES,S1,2024/2025,SNBP/SNBT,Ilmu Politik,500000,1000000,3000000,4000000,5000000,5750000,6200000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Ilmu Sejarah,500000,1000000,2750000,3750000,4750000,5750000,6200000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Geografi,500000,1000000,3250000,4250000,5250000,6250000,6700000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Ilmu Pengetahuan Sosial,500000,1000000,3250000,4250000,5250000,5750000,6200000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Pancasila Kewarganegaraan,500000,1000000,2850000,3850000,4850000,5850000,6600000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Sejarah,500000,1000000,2750000,3750000,4750000,5750000,6500000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Sosiologi dan Antropologi,500000,1000000,3250000,4250000,5250000,5750000,6700000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Ilmu Komunikasi,500000,1000000,3000000,4000000,5000000,5750000,6200000,,,,
UNNES,D3,2024/2025,SNBP/SNBT,Statistika (Staterkom),500000,1000000,3000000,4000000,5000000,6500000,7500000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Biologi,500000,1000000,3500000,4500000,5500000,6500000,7500000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Fisika,500000,1000000,3500000,4500000,5500000,6500000,7500000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Kimia,500000,1000000,3500000,4500000,5500000,6500000,7500000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Matematika,500000,1000000,3500000,4500000,5500000,6500000,7500000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Biologi,500000,1000000,3500000,4500000,5500000,6500000,7500000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Fisika,500000,1000000,3500000,4500000,5500000,6500000,7500000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Ilmu Pengetahuan Alam,500000,1000000,3500000,4500000,5500000,6500000,7500000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Kimia,500000,1000000,3500000,4500000,5500000,6500000,7500000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Matematika,500000,1000000,3500000,4500000,5500000,6500000,7500000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Teknik Informatika,500000,1000000,3500000,4500000,5500000,6500000,7500000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Sistem Informasi,500000,1000000,3500000,4500000,5500000,6500000,7500000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Ilmu Lingkungan,500000,1000000,3500000,4500000,5500000,6500000,7500000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Statistik dan Sains Data,500000,1000000,3500000,4500000,5500000,6500000,7500000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Teknik Komputer,500000,1000000,3300000,4400000,5500000,7150000,8250000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Kesejahteraan Keluarga,500000,1000000,3300000,4400000,5500000,7000000,8000000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Tata Boga,500000,1000000,3300000,4400000,5500000,7000000,8000000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Tata Busana,500000,1000000,3300000,4400000,5500000,7000000,8000000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Tata Kecantikan,500000,1000000,3300000,4400000,5500000,7000000,8000000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Teknik Bangunan,500000,1000000,3300000,4400000,5500000,7000000,8000000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Teknik Elektro,500000,1000000,3300000,4400000,5500000,7000000,8000000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Teknik Informatika dan Komputer,500000,1000000,3300000,4400000,5500000,7000000,8000000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Teknik Mesin,500000,1000000,3300000,4400000,5500000,7000000,8000000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Teknik Otomotif,500000,1000000,3300000,4400000,5500000,7000000,8000000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Arsitektur,500000,1000000,3300000,4400000,5500000,7150000,8250000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Teknik Kimia,500000,1000000,3300000,4400000,5500000,7150000,8250000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Teknik Mesin,500000,1000000,3300000,4400000,5500000,7150000,8250000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Teknik Sipil,500000,1000000,3300000,4400000,5500000,7150000,8250000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Teknik Elektro,500000,1000000,3300000,4400000,5500000,7150000,8250000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Ilmu Keolahragaan,500000,1000000,3300000,4100000,5350000,5800000,6900000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,"Pendidikan Jasmani, Kesehatan dan Rekreasi",500000,1000000,3300000,4300000,5400000,5800000,6700000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Jasmani Sekolah Dasar,500000,1000000,3300000,4300000,5400000,5800000,6472000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Kepelatihan Olahraga,500000,1000000,3300000,4100000,5350000,5800000,6741000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Akuntansi,500000,1000000,3000000,4100000,5100000,5800000,6400000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Ekonomi Pembangunan,500000,1000000,3000000,4100000,5100000,5800000,6400000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Manajemen,500000,1000000,3000000,4100000,5100000,5800000,6400000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Ekonomi,500000,1000000,3000000,4100000,5100000,5800000,6400000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Akuntansi,500000,1000000,3000000,4100000,5100000,5800000,6400000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Pendidikan Administrasi Perkantoran,500000,1000000,3000000,4100000,5100000,5800000,6400000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Ekonomi dan Keuangan Islam,500000,1000000,3000000,4100000,5100000,5800000,6400000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Ilmu Hukum,500000,1000000,3250000,4250000,5250000,6000000,6400000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Farmasi,500000,1000000,3500000,4500000,5500000,6500000,7500000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Kesehatan Masyarakat,500000,1000000,3300000,4300000,5400000,5800000,6900000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Gizi,500000,1000000,3300000,4300000,5400000,5800000,6900000,,,,
UNNES,S1,2024/2025,SNBP/SNBT,Kedokteran,500000,1000000,5500000,11000000,15000000,20000000,22000000,,,,
UNY,S1,2025/2026,SNBP/SNBT,Bimbingan dan Konseling,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Kebijakan Pendidikan,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Manajemen Pendidikan,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Guru Pendidikan Anak Usia Dini,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Guru Sekolah Dasar,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Luar Sekolah,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Luar Biasa,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Teknologi Pendidikan,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Bahasa dan Sastra Indonesia,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Bahasa Inggris,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Bahasa Jerman,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Bahasa Perancis,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Bahasa Jawa,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Seni Rupa,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pend. Seni Kerajinan (Pend. Kriya),500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Seni Musik,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Seni Tari,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Sastra Indonesia,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Sastra Inggris,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Desain Komunikasi Visual,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Biologi,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Fisika,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Kimia,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Matematika,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Biologi,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Fisika,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Kimia,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Matematika,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan IPA,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Statistika,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Administrasi Publik,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Ilmu Komunikasi,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Ilmu Sejarah,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Geografi,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Ilmu Pengetahuan Sosial,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Pancasila dan Kewarganegaraan,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Sejarah,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Sosiologi,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pariwisata,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Ilmu Politik,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Teknik Elektro,500000,1000000,2400000,4235000,4840000,5445000,6350000,7250000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Teknik Elektronika,500000,1000000,2400000,4235000,4840000,5445000,6350000,7250000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Teknik Mesin,500000,1000000,2400000,4235000,4840000,5445000,6350000,7250000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Teknik Otomotif,500000,1000000,2400000,4235000,4840000,5445000,6350000,7250000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pend. Teknik Sipil & Perencanaan,500000,1000000,2400000,4235000,4840000,5445000,6350000,7250000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Teknik Boga,500000,1000000,2400000,4235000,4840000,5445000,6350000,7250000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Teknik Busana,500000,1000000,2400000,4235000,4840000,5445000,6350000,7250000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Teknik Mekatronika,500000,1000000,2400000,4235000,4840000,5445000,6350000,7250000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Teknik Informatika,500000,1000000,2400000,4235000,4840000,5445000,6350000,7250000,,,
UNY,S1,2025/2026,SNBP/SNBT,Teknik Elektro,500000,1000000,2400000,4235000,4840000,5445000,6350000,7250000,,,
UNY,S1,2025/2026,SNBP/SNBT,Teknologi Informasi,500000,1000000,2400000,4235000,4840000,5445000,6350000,7250000,,,
UNY,S1,2025/2026,SNBP/SNBT,Teknik Manufaktur,500000,1000000,2400000,4235000,4840000,5445000,6350000,7250000,,,
UNY,S1,2025/2026,SNBP/SNBT,Teknik Sipil,500000,1000000,2400000,4235000,4840000,5445000,6350000,7250000,,,
UNY,S1,2025/2026,SNBP/SNBT,Teknik Industri,500000,1000000,2400000,4235000,4840000,5445000,6350000,7250000,,,
UNY,S1,2025/2026,SNBP/SNBT,Arsitektur,500000,1000000,2400000,4235000,4840000,5445000,6350000,7250000,,,
UNY,S1,2025/2026,SNBP/SNBT,PJKR,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pend. Kepelatihan Olahraga,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Ilmu Keolahragaan,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pend. Jasmani Sekolah Dasar,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Administrasi Perkantoran,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Akuntansi,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000
UNY,S1,2025/2026,SNBP/SNBT,Pendidikan Ekonomi,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000
UNY,S1,2025/2026,SNBP/SNBT,Manajemen,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000
UNY,S1,2025/2026,SNBP/SNBT,Akuntansi,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000
UNY,S1,2025/2026,SNBP/SNBT,Kedokteran new,500000,1000000,8000000,17500000,22500000,25000000,27500000,30000000,,,
UNY,S1,2025/2026,SNBP/SNBT,Psikologi,500000,1000000,2400000,3145000,3630000,4235000,4940000,5950000,,,
UNY,S1,2025/2026,SNBP/SNBT,Ilmu Hukum new,500000,1000000,2400000,3630000,4235000,4840000,5645000,6800000,,,
UNSOED,S1,2024/2025,SNBP/SNBT,AGROTEKNOLOGI,2400000,2600000,2900000,3400000,3900000,6200000,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,TEKNOLOGI PANGAN,2400000,2600000,2900000,3400000,3900000,5600000,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,AGRIBISNIS,2400000,2600000,2900000,3400000,3900000,5600000,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,TEKNIK PERTANIAN,2400000,2600000,2900000,3400000,3900000,5600000,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,PROTEKSI TANAMAN,3500000,5500000,7000000,9000000,12000000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,BIOLOGI,2000000,2200000,2500000,4250000,6000000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,MIKROBIOLOGI,3000000,4500000,7000000,9500000,12500000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,BIOLOGI TERAPAN,3000000,4500000,7000000,9500000,12500000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,MANAJEMEN,2300000,2500000,2850000,4200000,6400000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,AKUNTANSI,2300000,2500000,2850000,4200000,6400000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,EKONOMI PEMBANGUNAN,2300000,2500000,2850000,4200000,6400000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,PENDIDIKAN EKONOMI,2750000,3000000,3250000,,,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,PETERNAKAN,2000000,2200000,2500000,,,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,HUKUM,2000000,2200000,2500000,2750000,3000000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,ILMU KOMUNIKASI,2500000,2700000,3000000,3500000,4250000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,ADMINISTRASI PUBLIK,2200000,2400000,2750000,3250000,4000000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,HUBUNGAN INTERNASIONAL,2200000,2400000,2700000,3000000,3500000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,SOSIOLOGI,2000000,2200000,2400000,2750000,3250000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,ILMU POLITIK,2000000,2200000,2400000,2750000,3250000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,PENDIDIKAN DOKTER,7100000,9450000,15000000,16500000,17000000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,KEDOKTERAN GIGI,10100000,11200000,12500000,14500000,15000000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,INFORMATIKA,2800000,3100000,3500000,4000000,4500000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,TEKNIK INDUSTRI,2800000,3500000,4000000,4750000,5500000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,TEKNIK SIPIL,2800000,3100000,3500000,4000000,4500000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,TEKNIK ELEKTRO,2800000,3100000,3500000,4000000,4500000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,TEKNIK GEOLOGI,2800000,3100000,3500000,4000000,4500000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,TEKNIK MESIN,5500000,7500000,8500000,10000000,12000000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,TEKNIK KOMPUTER,5500000,7500000,8500000,10000000,12000000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,KEPERAWATAN,3200000,3800000,4400000,5000000,5600000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,FARMASI,3500000,4500000,5500000,6500000,7500000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,KESEHATAN MASYARAKAT,3000000,3500000,4000000,4500000,5500000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,ILMU GIZI,3600000,4000000,4500000,5000000,5500000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,PENDIDIKAN JASMANI,3300000,3600000,4000000,,,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,PENDIDIKAN BAHASA INDONESIA,2750000,3000000,3250000,3500000,4000000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,SASTRA INGGRIS,2000000,2200000,2400000,2750000,3250000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,PENDIDIKAN BAHASA INGGRIS,3000000,3250000,3500000,3750000,4000000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,SASTRA INDONESIA,2000000,2200000,2400000,2600000,2800000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,SASTRA JEPANG,2000000,2200000,2400000,2750000,3250000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,PENDIDIKAN BAHASA JEPANG,2500000,3500000,5500000,6000000,7000000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,MATEMATIKA,2000000,2200000,2400000,3000000,3500000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,KIMIA,2000000,2200000,2500000,3000000,3500000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,FISIKA,2000000,2200000,2400000,3000000,3500000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,STATISTIK,3000000,4000000,5000000,6000000,7000000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,ILMU KELAUTAN,2000000,2200000,2500000,2800000,3000000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,MANAJEMEN SUMBERDAYA PERAIRAN,2000000,2200000,2500000,2800000,3000000,,,,,,
UNSOED,S1,2024/2025,SNBP/SNBT,AKUAKULTUR,2000000,2200000,2500000,2800000,3000000,,,,,,
UB,S1,2025/2026,SNBP/SNBT,Ilmu Hukum,500000,1000000,2850000,3700000,5000000,6100000,7000000,7800000,,,
UB,S1,2025/2026,SNBP/SNBT,Ekonomi Islam,500000,1000000,3300000,3960000,5280000,6600000,6800000,7000000,,,
UB,S1,2025/2026,SNBP/SNBT,Ekonomi Pembangunan,500000,1000000,3300000,3960000,6000000,7000000,7200000,7800000,,,
UB,S1,2025/2026,SNBP/SNBT,"Ekonomi, Keuangan dan Perbankan",500000,1000000,3900000,4580000,5300000,6200000,6700000,7000000,,,
UB,S1,2025/2026,SNBP/SNBT,Akuntansi,500000,1000000,3900000,4680000,6240000,7000000,7500000,7800000,,,
UB,S1,2025/2026,SNBP/SNBT,Manajemen,500000,1000000,3900000,4680000,6240000,7000000,7200000,7800000,,,
UB,S1,2025/2026,SNBP/SNBT,Kewirausahaan,500000,1000000,3900000,4580000,5300000,6200000,6500000,6700000,,,
UB,S1,2025/2026,SNBP/SNBT,Administrasi Pendidikan,500000,1000000,3500000,4500000,5500000,6000000,6500000,6700000,,,
UB,S1,2025/2026,SNBP/SNBT,Administrasi Bisnis,500000,1000000,3500000,4500000,5500000,6500000,6800000,7000000,,,
UB,S1,2025/2026,SNBP/SNBT,Administrasi Publik,500000,1000000,3500000,4500000,5500000,6500000,7500000,7800000,,,
UB,S1,2025/2026,SNBP/SNBT,Ilmu Perpustakaan,500000,1000000,3500000,4500000,5500000,6500000,7500000,8500000,,,
UB,S1,2025/2026,SNBP/SNBT,Perpajakan,500000,1000000,4500000,5500000,6500000,7000000,7250000,7500000,,,
UB,S1,2025/2026,SNBP/SNBT,Pariwisata,500000,1000000,3500000,4500000,5500000,6500000,7500000,8500000,,,
UB,S1,2025/2026,SNBP/SNBT,Agroekoteknologi,500000,1000000,3250000,4500000,5500000,6250000,7250000,8250000,,,
UB,S1,2025/2026,SNBP/SNBT,Agroekoteknologi (PSDKU Kediri),500000,1000000,3250000,4500000,5500000,6250000,7250000,8250000,,,
UB,S1,2025/2026,SNBP/SNBT,Kehutanan,500000,1000000,4250000,5000000,6000000,6500000,7500000,8500000,,,
UB,S1,2025/2026,SNBP/SNBT,Agribisnis,500000,1000000,3250000,4000000,5000000,6000000,7000000,8000000,,,
UB,S1,2025/2026,SNBP/SNBT,Agribisnis (PSDKU Kediri),500000,1000000,3250000,4000000,5000000,6000000,7000000,8000000,,,
